"№";"Изображение";"Имя";"Номер заказа";"Категория";"Базовая цена";"Итоговая Цена";"Количество";"Статус";
"3862";"http://denfish.com/img/p/0.jpg";",Воблеры,13750,Воблер Silver Stream SSV-ST DD-14 FL/0-0.2m/11g/80mm,,,,6,2000000105307,4.2,,155";"";"Главная";"0.000000";"0";"0";"1";
"2926";"http://denfish.com/img/p/0.jpg";",Воблеры,13908,Воблер AMULET  PRO SSV-AP DD - 18 FL/1.2 m/10g/60 mm,,,,10,2000000139081,3.96,,146";"";"Главная";"0.000000";"0";"0";"1";
"1990";"http://denfish.com/img/p/0.jpg";",Воблеры,13875,Воблер TSUNAMI  CRANK - 2  SSV-TC2  DD - 10 FL/1.8m/9g/60mm,,,,4,2000000096704,3.96,,146";"";"Главная";"0.000000";"0";"0";"1";
"4038";"http://denfish.com/img/p/0.jpg";",Воблеры,13835,Воблер Vibrating-SR SSV-SR-04,,,,2,2000000097626,3.6,,132";"";"Главная";"0.000000";"0";"0";"1";
"1054";"http://denfish.com/img/p/0.jpg";",???????,13698,?????? JAXON ATRACT XTR-O 5.0cm C,,,,3,5900113338944,1.94,,75";"";"Главная";"0.000000";"0";"0";"1";
"3102";"http://denfish.com/img/p/0.jpg";",Воблеры,14000,Воблер Jackall Chubby Minnow 35SP 2.3гр green squash,,,,1,4525807079838,9.26,,366";"";"Главная";"0.000000";"0";"0";"1";
"2166";"http://denfish.com/img/p/0.jpg";",Воблеры,13511,"Воблер Jackall Tiny Fry 50SP 50мм 2,7г Ghost AYU Suspending",,,,4,4525807054156,8.01,,327";"";"Главная";"0.000000";"0";"0";"1";
"4214";"http://denfish.com/img/p/0.jpg";",Воблеры,14009,Воблер Jackall Chubby Minnow 35мм 2.3г ayu Suspending,,,,2,4525807051285,8.83,,366";"";"Главная";"0.000000";"0";"0";"1";
"1230";"http://denfish.com/img/p/0.jpg";",???????,13881,?????? TSUNAMI  CRANK - 2  SSV-TC2  DD - 20 FL/1.8m/9g/60mm,,,,3,2000000104751,3.96,,146";"";"Главная";"0.000000";"0";"0";"1";
"3278";"http://denfish.com/img/p/0.jpg";",Воблеры,13561,Воблер Jackall Seiraminnow 55S 2.0гр hl wakasagi*,,,,1,4525807051889,8.51,,313";"";"Главная";"0.000000";"0";"0";"1";
"2342";"http://denfish.com/img/p/0.jpg";",Воблеры,13615,Воблер FLAGMAN PENCIL 80 SF C08 8.5g surface,,,,2,2000016360011,2.57,,95";"";"Главная";"0.000000";"0";"0";"1";
"4390";"http://denfish.com/img/p/0.jpg";"CZ MultiCatch Float 3, 5g (для стоячей воды подходить для ночной рыбалки)";"CZ3841";"Главная";"0.525000";"0.63";"20";"1";
"1406";"http://denfish.com/img/p/0.jpg";",???????,14067,?????? DUEL SILVER POP 60 F905 TMTE  60??/7?/?????????????,,,,1,4940764223429,8.09,,298";"";"Главная";"0.000000";"0";"0";"1";
"3454";"http://denfish.com/img/p/0.jpg";",Воблеры,14143,"Воблер YO-ZURI 3DS MINNOW 70SP F962 HTS 70мм/7г/0,8м",,,,2,4940764237174,8,,294";"";"Главная";"0.000000";"0";"0";"1";
"2518";"http://denfish.com/img/p/0.jpg";",Воблеры,13706,Воблер JAXON ATRACT XTR-N 5.0cm A,,,,5,5900113307087,1.94,,75";"";"Главная";"0.000000";"0";"0";"1";
"1582";"http://denfish.com/img/p/0.jpg";",???????,14253,?????? Kosadaka DECOY XS 75F MHT,,,,2,4921775558571,4.5,,166";"";"Главная";"0.000000";"0";"0";"1";
"3630";"http://denfish.com/img/p/0.jpg";",Воблеры,13659,Воблер Strike Pro Supersonic joint 50F 6.1гр EG-081AJ(A06E)*,,,,3,4712511889055,2.37,,87";"";"Главная";"0.000000";"0";"0";"1";
"2694";"http://denfish.com/img/p/0.jpg";",Воблеры,13797,Воблер GOLAVL  PRO SSV-GP DD - 17 SI/0.6-3m/5g/45mm,,,,2,2000000137971,3.82,,140";"";"Главная";"0.000000";"0";"0";"1";
"1758";"http://denfish.com/img/p/0.jpg";",Воблеры,13635,"Воблер Jaxon  HOLO SELECT TINGO 5,0cm FON 170",,,,4,5900113247734,3.12,,115";"";"Главная";"0.000000";"0";"0";"1";
"3806";"http://denfish.com/img/p/0.jpg";",Воблеры,14039,Воблер DUEL HARDCORE NOI-Z 105F F1064 BCL 105мм/28г/ max 0.3м,,,,1,4940764419518,16.64,,574";"";"Главная";"0.000000";"0";"0";"1";
"2870";"http://denfish.com/img/p/0.jpg";",Воблеры,13598,Воблер FLAGMAN BUBLE CRANK 55F B13 8.8g 0-0.5m F,,,,3,2000016323016,2.46,,91";"";"Главная";"0.000000";"0";"0";"1";
"1934";"http://denfish.com/img/p/0.jpg";",Воблеры,13814,Воблер Goblin  SSV-GB DD-10 FL/0.0-0.2m/8g/45mm,,,,3,2000000104966,3.8,,140";"";"Главная";"0.000000";"0";"0";"1";
"3982";"http://denfish.com/img/p/0.jpg";",Воблеры,13805,Воблер Silver Creek-B SSV-SC-B DD-19 FL/1.2m/6g/45mm,,,,4,2000000105420,3.96,,146";"";"Главная";"0.000000";"0";"0";"1";
"998";"http://denfish.com/img/p/0.jpg";",???????,13641,"?????? Jaxon  HOLO SELECT TINGO 3,0cm FP 170",,,,2,5900113196933,2.9,,107";"";"Главная";"0.000000";"0";"0";"1";
"3046";"http://denfish.com/img/p/0.jpg";",Воблеры,13688,Воблер Strike Pro Warted Toad 45F 5.5гр EG-097A(A06E),,,,5,4711161856479,3.07,,113";"";"Главная";"0.000000";"0";"0";"1";
"2110";"http://denfish.com/img/p/0.jpg";",Воблеры,14000,Воблер Jackall Chubby Minnow 35SP 2.3гр green squash,,,,1,4525807079838,9.26,,366";"";"Главная";"0.000000";"0";"0";"1";
"4158";"http://denfish.com/img/p/0.jpg";",Воблеры,13951,Воблер Jackall Chubby 38F ssr 4.0гр ghost wakasagi,,,,1,4525807075359,8.42,,333";"";"Главная";"0.000000";"0";"0";"1";
"1174";"http://denfish.com/img/p/0.jpg";",???????,13820,?????? SILVER  CREEK - 0  SSV-SC-0  DD - 15 FL/0.4m/4g/40mm,,,,2,2000000105475,4.22,,155";"";"Главная";"0.000000";"0";"0";"1";
"3222";"http://denfish.com/img/p/0.jpg";",Воблеры,13773,Воблер Combek B SSV-CB DD-19 FL/0.4-1.0m/4g/50mm,,,,2,2000000105666,3.9,,144";"";"Главная";"0.000000";"0";"0";"1";
"2286";"http://denfish.com/img/p/0.jpg";",Воблеры,13586,"Воблер FLAGMAN HOUSE CRANCK 45F F18 5gr 0-0,8 m",,,,2,2000018383018,2.58,,95";"";"Главная";"0.000000";"0";"0";"1";
"4334";"http://denfish.com/img/p/0.jpg";"Bull-Dog Carp Line 1000м. 0.28mm. PT 10.75kg (Леска.темно-зеленая)";"";"Лески";"0.000000";"0";"0";"1";
"1350";"http://denfish.com/img/p/0.jpg";",???????,14006,?????? Jackall Chubby Minnow 35?? 2.3? HL bora Suspending,,,,3,4525807078886,8.83,,366";"";"Главная";"0.000000";"0";"0";"1";
"3398";"http://denfish.com/img/p/0.jpg";",Воблеры,14122,"Воблер YO-ZURI SASHIMI MID CRANK 70F R1061 CMBC 70мм/15г/1,2-1,8м",,,,2,756791418387,9.86,,363";"";"Главная";"0.000000";"0";"0";"1";
"2462";"http://denfish.com/img/p/0.jpg";",Воблеры,14207,Воблер Kosadaka Meta XS 65F GTR,,,,2,4921775552012,4,,147";"";"Главная";"0.000000";"0";"0";"1";
"1526";"http://denfish.com/img/p/0.jpg";",???????,14195,?????? Kosadaka Host XS 70F GT,,,,2,4921775556447,4,,147";"";"Главная";"0.000000";"0";"0";"1";
"3574";"http://denfish.com/img/p/0.jpg";",Воблеры,13635,"Воблер Jaxon  HOLO SELECT TINGO 5,0cm FON 170",,,,4,5900113247734,3.12,,115";"";"Главная";"0.000000";"0";"0";"1";
"2638";"http://denfish.com/img/p/0.jpg";",Воблеры,13769,Воблер Combek B SSV-CB DD-13 FL/0.4-1.0m/4g/50mm,,,,2,2000000107431,3.9,,144";"";"Главная";"0.000000";"0";"0";"1";
"1702";"http://denfish.com/img/p/0.jpg";",Воблеры,13578,Воблер Jackall MIDIA 53F LASER AYU 55mm 2.8g,,,,2,4560212113487,6.48,,265";"";"Главная";"0.000000";"0";"0";"1";
"3750";"http://denfish.com/img/p/0.jpg";",Воблеры,14001,Воблер Jackall Chubby Minnow 35SP 2.3гр ghost wakasagi,,,,2,4525807065589,9.26,,366";"";"Главная";"0.000000";"0";"0";"1";
"2814";"http://denfish.com/img/p/0.jpg";",Воблеры,13850,Воблер Golavl S SSV-GS DD-11 SI/0.5-3m/3g/35mm,,,,3,2000000105055,3.6,,132";"";"Главная";"0.000000";"0";"0";"1";
"1878";"http://denfish.com/img/p/0.jpg";",Воблеры,13757,Воблер Triumph Pro SSV-TP DD-14 FL/0.7-1.2m/5g/50mm,,,,1,2000000096506,3.6,,135";"";"Главная";"0.000000";"0";"0";"1";
"3926";"http://denfish.com/img/p/0.jpg";",Воблеры,13776,Воблер GOLAVL  PRO SSV-GP DD - 16 SI/0.6-3m/5g/45mm,,,,1,2000000096247,3.82,,141";"";"Главная";"0.000000";"0";"0";"1";
"2990";"http://denfish.com/img/p/0.jpg";",Воблеры,13941,Воблер Jackall Chubby 38F 4.0гр hl black,,,,1,4525807078817,8.42,,333";"";"Главная";"0.000000";"0";"0";"1";
"2054";"http://denfish.com/img/p/0.jpg";",Воблеры,13941,Воблер Jackall Chubby 38F 4.0гр hl black,,,,1,4525807078817,8.42,,333";"";"Главная";"0.000000";"0";"0";"1";
"4102";"http://denfish.com/img/p/0.jpg";",Воблеры,13892,Воблер TAIFUN - 1 SSV-T-1 DD - 20  FL/1.2m/10g/65mm,,,,2,2000000104638,3.96,,146";"";"Главная";"0.000000";"0";"0";"1";
"1118";"http://denfish.com/img/p/0.jpg";",???????,13763,?????? Triumph Pro SSV-TP DD-19 FL/0.7-1.2m/5g/50mm,,,,4,2000000104669,3.6,,135";"";"Главная";"0.000000";"0";"0";"1";
"3166";"http://denfish.com/img/p/0.jpg";",Воблеры,13749,Воблер Silver Stream SSV-ST DD-11 FL/0-0.2m/11g/80mm,,,,4,2000000105291,4.2,,155";"";"Главная";"0.000000";"0";"0";"1";
"2230";"http://denfish.com/img/p/0.jpg";",Воблеры,14086,"Воблер YO-ZURI L-MINNOW 33S F198 M92 33мм/3,5г/до 1,5м",,,,2,4940764046998,5.64,,208";"";"Главная";"0.000000";"0";"0";"1";
"4278";"http://denfish.com/img/p/0.jpg";",Воблеры,14079,"Воблер YO-ZURI L-MINNOW SINGLE HOOK 33F F955 KVBN 33мм/2,5г/до 0,5м",,,,2,4940764236627,5.63,,207";"";"Главная";"0.000000";"0";"0";"1";
"1294";"http://denfish.com/img/p/0.jpg";",???????,13948,?????? Jackall Chubby 38F 4.0?? noike gill,,,,1,4525807048179,8.42,,333";"";"Главная";"0.000000";"0";"0";"1";
"3342";"http://denfish.com/img/p/0.jpg";",Воблеры,13820,Воблер SILVER  CREEK - 0  SSV-SC-0  DD - 15 FL/0.4m/4g/40mm,,,,2,2000000105475,4.22,,155";"";"Главная";"0.000000";"0";"0";"1";
"2406";"http://denfish.com/img/p/0.jpg";",Воблеры,13649,Воблер Strike Pro Mustang Minnow 35S 1.6гр MG-015(A55S),,,,4,4712511889338,3.52,,130";"";"Главная";"0.000000";"0";"0";"1";
"1470";"http://denfish.com/img/p/0.jpg";",???????,14136,?????? YO-ZURI EBA POPPER F414 SHS 50??/4?/?????????????,,,,3,4940764223603,7.86,,289";"";"Главная";"0.000000";"0";"0";"1";
"3518";"http://denfish.com/img/p/0.jpg";",Воблеры,13609,Воблер FLAGMAN Big-JT 75мм 17г 2-5m F колір A22,,,,2,2000015042017,2.87,,106";"";"Главная";"0.000000";"0";"0";"1";
"2582";"http://denfish.com/img/p/0.jpg";",Воблеры,13739,Воблер Triumph Pro-75/20 SSV-TP75/20 DD-22 FL/0.9-1.5m/14g/95mm,,,,3,2302000021145,5.84,,215";"";"Главная";"0.000000";"0";"0";"1";
"1646";"http://denfish.com/img/p/0.jpg";",Воблеры,13509,"Воблер Jackall Tiny Fry 50SP 50мм 2,7г HL Wakasagi Suspending",,,,4,4525807054149,8.01,,327";"";"Главная";"0.000000";"0";"0";"1";
"3694";"http://denfish.com/img/p/0.jpg";",Воблеры,13969,Воблер Jackall Cherry 44F 6.2гр hl silver&black,,,,2,4525807045161,9.26,,366";"";"Главная";"0.000000";"0";"0";"1";
"2758";"http://denfish.com/img/p/0.jpg";",Воблеры,13536,"Воблер Jackall D Cherry 55 55мм 11,2г HL AYU Floating",,,,1,4525807032260,9.09,,372";"";"Главная";"0.000000";"0";"0";"1";
"1822";"http://denfish.com/img/p/0.jpg";",Воблеры,13700,Воблер JAXON ATRACT XTR-O 5.0cm F,,,,4,5900113338975,1.94,,75";"";"Главная";"0.000000";"0";"0";"1";
"3870";"http://denfish.com/img/p/0.jpg";",Воблеры,13754,Воблер Triumph Pro SSV-TP DD-15 FL/0.7-1.2m/5g/50mm,,,,5,2000000096513,3.6,,135";"";"Главная";"0.000000";"0";"0";"1";
"2934";"http://denfish.com/img/p/0.jpg";",Воблеры,13912,Воблер AMULET  PRO SSV-AP DD - 12 FL/1.2 m/10g/60 mm,,,,9,2000000096131,3.96,,146";"";"Главная";"0.000000";"0";"0";"1";
"1998";"http://denfish.com/img/p/0.jpg";",Воблеры,13883,Воблер TSUNAMI  CRANK - 2  SSV-TC2  DD - 18 FL/1.8m/9g/60mm,,,,2,2000000104737,3.96,,146";"";"Главная";"0.000000";"0";"0";"1";
"4046";"http://denfish.com/img/p/0.jpg";",Воблеры,14182,"Воблер PONTOON 21 Greedy-Guts 55F-MDR 55mm, 4.1gr, 1.2-1.5m 430",,,,1,4571115324627,6.7,,247";"";"Главная";"0.000000";"0";"0";"1";
"1062";"http://denfish.com/img/p/0.jpg";",???????,13706,?????? JAXON ATRACT XTR-N 5.0cm A,,,,5,5900113307087,1.94,,75";"";"Главная";"0.000000";"0";"0";"1";
"3110";"http://denfish.com/img/p/0.jpg";",Воблеры,14004,Воблер Jackall Chubby Minnow 35SP 2.3гр pellet yellow,,,,2,4525807078961,9.26,,366";"";"Главная";"0.000000";"0";"0";"1";
"2174";"http://denfish.com/img/p/0.jpg";",Воблеры,13515,"Воблер Jackall Diving Chubby 38мм 4,3г HL Black",,,,1,4525807078930,8.19,,335";"";"Главная";"0.000000";"0";"0";"1";
"4222";"http://denfish.com/img/p/0.jpg";",Воблеры,14017,"Воблер DOZER Zoid 26 тон. 2,8г 0-1м C4W12",,,,3,2000000140179,2.54,,104";"";"Главная";"0.000000";"0";"0";"1";
"1238";"http://denfish.com/img/p/0.jpg";",???????,13889,?????? TAIFUN - 0   SSV-T-0 DD - 19  FL/0-0.2m/10g/65mm,,,,2,2000000104584,3.96,,146";"";"Главная";"0.000000";"0";"0";"1";
"3286";"http://denfish.com/img/p/0.jpg";",Воблеры,13794,Воблер VULCAN SSV-VU DD - 19 FL/1.2-1.6m/5g/45mm,,,,2,2000000137940,4.35,,160";"";"Главная";"0.000000";"0";"0";"1";
"2350";"http://denfish.com/img/p/0.jpg";",Воблеры,13619,Воблер FLAGMAN H-minnow 80мм 10г 0-1.5m F колір G1,,,,1,2000015046015,2.58,,95";"";"Главная";"0.000000";"0";"0";"1";
"4398";"http://denfish.com/img/p/0.jpg";"CZ MultiCatch Float 6, 6g (поплавок для стоячей воды,для глубокой воды)";"CZ3971";"Главная";"0.525000";"0.63";"34";"1";
"1414";"http://denfish.com/img/p/0.jpg";",???????,14075,"?????? YO-ZURI L-MINNOW HEAVY WEIGHT 33S F952 CBPT 33??/5,5?/?? 1,5?",,,,5,4940764236337,6.26,,230";"";"Главная";"0.000000";"0";"0";"1";
"3462";"http://denfish.com/img/p/0.jpg";",Воблеры,13860,Воблер DELFIN SSV-DF DD - 17  SI/0.6-1.2m/10g/70mm,,,,5,2000000104928,4.56,,168";"";"Главная";"0.000000";"0";"0";"1";
"2526";"http://denfish.com/img/p/0.jpg";",Воблеры,13710,Воблер JAXON ATRACT XTR-D 5cm G,,,,3,5900113294776,1.94,,75";"";"Главная";"0.000000";"0";"0";"1";
"1590";"http://denfish.com/img/p/0.jpg";",???????,14261,?????? Kosadaka TAKAO 70 GTR,,,,2,4921775554504,4.5,,166";"";"Главная";"0.000000";"0";"0";"1";
"3638";"http://denfish.com/img/p/0.jpg";",Воблеры,13663,Воблер Strike Pro Supersonic joint 50F 6.1гр EG-081AJ(274T)*,,,,1,4712511889017,2.37,,87";"";"Главная";"0.000000";"0";"0";"1";
"2702";"http://denfish.com/img/p/0.jpg";",Воблеры,13506,"Воблер Jackall Tiny Fry 50SP 50мм 2,7г Suji Shrimp",,,,3,4525807050141,8.01,,327";"";"Главная";"0.000000";"0";"0";"1";
"1766";"http://denfish.com/img/p/0.jpg";",Воблеры,13643,"Воблер Jaxon  HOLO SELECT TINGO 3,0cm FOC 170",,,,5,5900113196926,2.9,,107";"";"Главная";"0.000000";"0";"0";"1";
"3814";"http://denfish.com/img/p/0.jpg";",Воблеры,14044,Воблер F1039 KVWS HARDCORE MINNOW 70F BASS  50mm,,,,3,4940764414605,8.2,,328";"";"Главная";"0.000000";"0";"0";"1";
"2878";"http://denfish.com/img/p/0.jpg";",Воблеры,13602,"Воблер FLAGMAN Pike Hunter 50мм 7,6г 0-1,5m F колір S61",,,,2,2000015011013,2.41,,89";"";"Главная";"0.000000";"0";"0";"1";
"1942";"http://denfish.com/img/p/0.jpg";",Воблеры,13823,Воблер SILVER  CREEK - 0  SSV-SC-0  DD - 24 FL/0.4m/4g/40mm,,,,1,2000000116310,4.22,,155";"";"Главная";"0.000000";"0";"0";"1";
"3990";"http://denfish.com/img/p/0.jpg";",Воблеры,14154,"Воблер PONTOON 21 Bet-A-Shad 63F SR 63mm, 7.3gr, 0.1-0.3m 005",,,,3,4571115356857,7.15,,263";"";"Главная";"0.000000";"0";"0";"1";
"1006";"http://denfish.com/img/p/0.jpg";",???????,13650,?????? Strike Pro Mustang Minnow 35S 1.6?? MG-015(327F),,,,5,4712511889253,3.52,,130";"";"Главная";"0.000000";"0";"0";"1";
"3054";"http://denfish.com/img/p/0.jpg";",Воблеры,13692,Воблер Tuohai,,,,8,2000000136929,1.35,,50";"";"Главная";"0.000000";"0";"0";"1";
"2118";"http://denfish.com/img/p/0.jpg";",Воблеры,14008,Воблер Jackall Chubby Minnow 35мм 2.3г hl silver&black Suspending,,,,3,4525807051360,8.83,,366";"";"Главная";"0.000000";"0";"0";"1";
"4166";"http://denfish.com/img/p/0.jpg";",Воблеры,13960,Воблер Jackall Squadminnow 65SP 5.8гр nf ayu,,,,2,4525807079135,10.09,,399";"";"Главная";"0.000000";"0";"0";"1";
"1182";"http://denfish.com/img/p/0.jpg";",???????,13829,?????? MIG SSV-MI DD - 23 SI/1.2m/7g/65mm,,,,1,2000000108117,4.35,,160";"";"Главная";"0.000000";"0";"0";"1";
"3230";"http://denfish.com/img/p/0.jpg";",Воблеры,13777,Воблер GOLAVL  PRO SSV-GP DD - 21 SI/0.6-3m/5g/45mm,,,,1,2000000107585,3.82,,141";"";"Главная";"0.000000";"0";"0";"1";
"2294";"http://denfish.com/img/p/0.jpg";",Воблеры,13590,Воблер FLAGMAN H-Cranck 60мм 11г 0-1m F M15,,,,2,2000015023016,2.41,,89";"";"Главная";"0.000000";"0";"0";"1";
"4342";"http://denfish.com/img/p/0.jpg";"CZ MultiCatch Float 1, 8g (Поплавок для стоячей воды,подходить для ночной рыбалки)";"CZ3773";"Главная";"0.591667";"0.71";"28";"1";
"1358";"http://denfish.com/img/p/0.jpg";",???????,14014,?????? Jackall Chubby Minnow 35?? 2.3? hl shinning tiger Suspending,,,,1,4525807063905,8.83,,366";"";"Главная";"0.000000";"0";"0";"1";
"3406";"http://denfish.com/img/p/0.jpg";",Воблеры,13586,"Воблер FLAGMAN HOUSE CRANCK 45F F18 5gr 0-0,8 m",,,,2,2000018383018,2.58,,95";"";"Главная";"0.000000";"0";"0";"1";
"2470";"http://denfish.com/img/p/0.jpg";",Воблеры,14211,Воблер Kosadaka Ultima XS 90F PSSH,,,,1,4921775554368,4,,147";"";"Главная";"0.000000";"0";"0";"1";
"1534";"http://denfish.com/img/p/0.jpg";",???????,14203,?????? Kosadaka Meta XS 95F CNT,,,,1,4921775556737,4.5,,167";"";"Главная";"0.000000";"0";"0";"1";
"3582";"http://denfish.com/img/p/0.jpg";",Воблеры,13639,"Воблер Jaxon  HOLO SELECT TINGO 5,0cm FNL 170",,,,5,5900113350762,3.12,,115";"";"Главная";"0.000000";"0";"0";"1";
"2646";"http://denfish.com/img/p/0.jpg";",Воблеры,13773,Воблер Combek B SSV-CB DD-19 FL/0.4-1.0m/4g/50mm,,,,2,2000000105666,3.9,,144";"";"Главная";"0.000000";"0";"0";"1";
"1710";"http://denfish.com/img/p/0.jpg";",Воблеры,13587,Воблер FLAGMAN H-Cranck 60мм 11г 0-1m F S03,,,,2,2000016270013,2.41,,89";"";"Главная";"0.000000";"0";"0";"1";
"3758";"http://denfish.com/img/p/0.jpg";",Воблеры,13710,Воблер JAXON ATRACT XTR-D 5cm G,,,,3,5900113294776,1.94,,75";"";"Главная";"0.000000";"0";"0";"1";
"2822";"http://denfish.com/img/p/0.jpg";",Воблеры,13854,Воблер Golavl S SSV-GS DD-17 SI/0.5-3m/3g/35mm,,,,1,2000000105086,3.6,,132";"";"Главная";"0.000000";"0";"0";"1";
"1886";"http://denfish.com/img/p/0.jpg";",Воблеры,13765,Воблер Combek B SSV-CB DD-12 FL/0.4-1.0m/4g/50mm,,,,2,2000000107424,3.9,,144";"";"Главная";"0.000000";"0";"0";"1";
"3934";"http://denfish.com/img/p/0.jpg";",Воблеры,14125,"Воблер YO-ZURI EBA SHAD F755  SHAJ 50мм/4г/до 1,5м",,,,2,4940764152354,7.86,,289";"";"Главная";"0.000000";"0";"0";"1";
"2998";"http://denfish.com/img/p/0.jpg";",Воблеры,13946,Воблер Jackall Chubby 38F 4.0гр ul bug,,,,1,4525807006322,8.42,,333";"";"Главная";"0.000000";"0";"0";"1";
"2062";"http://denfish.com/img/p/0.jpg";",Воблеры,13950,Воблер Jackall Chubby 38F 4.0гр ghost wakasagi,,,,1,4525807006308,8.42,,333";"";"Главная";"0.000000";"0";"0";"1";
"4110";"http://denfish.com/img/p/0.jpg";",Воблеры,13900,Воблер AMULET  PRO SSV-AP DD - 16 FL/1.2 m/10g/60 mm,,,,10,2000000096179,3.96,,146";"";"Главная";"0.000000";"0";"0";"1";
"1126";"http://denfish.com/img/p/0.jpg";",???????,13772,?????? Combek B SSV-CB DD-22 FL/0.4-1.0m/4g/50mm,,,,3,2000000108032,3.9,,144";"";"Главная";"0.000000";"0";"0";"1";
"3174";"http://denfish.com/img/p/0.jpg";",Воблеры,13753,Воблер Triumph Pro SSV-TP DD-10 FL/0.7-1.2m/5g/50mm,,,,2,2000000096469,3.6,,135";"";"Главная";"0.000000";"0";"0";"1";
"2238";"http://denfish.com/img/p/0.jpg";",Воблеры,13551,Воблер Jackall TRICOROLL 55SP AMETHYST 55mm 3.5g,,,,2,4582418080752,6.48,,265";"";"Главная";"0.000000";"0";"0";"1";
"4286";"http://denfish.com/img/p/0.jpg";",Воблеры,14089,"Воблер YO-ZURI L-MINNOW 33S F198 M100 33мм/3,5г/до 1,5м",,,,5,4940764046950,5.64,,208";"";"Главная";"0.000000";"0";"0";"1";
"1302";"http://denfish.com/img/p/0.jpg";",???????,13957,?????? Jackall Squadminnow 65SP 5.8?? hl bronzebluepike,,,,2,4525807067521,10.09,,399";"";"Главная";"0.000000";"0";"0";"1";
